gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_bin,avg_monthly_spend,monthly_ratio,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,0,0,10,1,1,0,0,0,0,1,1,1,95.35,898.35,0,81.66818181818182,8.668181818181818,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,55,1,0,0,1,1,0,0,0,1,81.55,4509.5,3,80.52678571428571,1.45625,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,72,1,0,0,1,1,0,1,1,1,75.4,5480.25,4,75.07191780821918,1.0328767123287672,True,False,False,False,False,True,True,False,False,False,0
1,0,1,0,10,1,0,0,0,1,0,1,1,1,67.8,653.15,0,59.377272727272725,6.163636363636363,True,False,False,True,False,False,False,True,False,False,0
0,1,0,0,11,1,1,0,1,1,1,1,1,1,111.4,1183.05,0,98.58749999999999,9.283333333333333,False,True,False,True,False,False,False,False,True,False,0
1,0,1,1,15,1,0,0,0,0,0,0,0,0,46.3,639.45,1,39.965625,2.89375,True,False,False,True,False,False,False,False,True,False,0
1,0,1,1,23,1,0,0,0,0,0,0,0,0,20.4,478.75,1,19.947916666666668,0.85,False,False,True,False,False,True,True,False,False,False,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,10.025,10.025,False,False,True,True,False,False,False,False,False,True,0
1,1,0,0,3,1,0,0,0,0,0,0,0,0,45.0,127.1,0,31.775,11.25,True,False,False,True,False,False,False,False,True,False,1
0,0,1,1,47,1,0,1,1,1,0,0,1,1,96.1,4391.45,3,91.48854166666666,2.002083333333333,False,True,False,False,True,False,False,False,True,False,0
1,0,0,1,15,1,0,0,0,0,0,0,0,0,19.65,270.6,1,16.9125,1.228125,False,False,True,False,True,False,False,False,False,True,0
0,0,0,0,66,1,0,0,1,1,0,1,1,0,99.5,6710.5,4,100.15671641791045,1.4850746268656716,False,True,False,True,False,False,False,False,True,False,1
1,1,1,0,68,1,0,0,1,1,1,0,0,1,60.65,3975.9,4,57.62173913043478,0.8789855072463768,True,False,False,False,True,False,True,False,False,False,0
1,0,1,1,17,1,0,0,0,1,1,1,1,0,98.6,1704.95,1,94.71944444444445,5.477777777777778,False,True,False,False,True,False,True,False,False,False,1
1,0,0,0,7,1,0,0,0,0,1,1,0,1,59.5,415.95,0,51.99375,7.4375,True,False,False,True,False,False,False,False,False,True,1
0,1,1,0,12,1,0,0,0,0,0,0,1,1,80.45,950.2,0,73.0923076923077,6.188461538461539,False,True,False,True,False,False,False,False,True,False,1
1,1,1,0,21,1,1,0,1,1,0,0,1,0,71.7,1497.05,1,68.04772727272727,3.2590909090909093,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,21,0,0,0,1,0,1,0,0,1,36.0,780.15,1,35.461363636363636,1.6363636363636365,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,56,1,1,1,0,0,0,1,0,0,65.2,3512.15,3,61.61666666666667,1.143859649122807,True,False,False,False,True,False,True,False,False,False,0
1,0,1,1,6,1,1,0,0,0,0,0,0,1,48.95,273.25,0,39.035714285714285,6.992857142857143,True,False,False,True,False,False,False,True,False,False,0
1,1,0,0,65,0,0,0,1,1,0,1,1,1,53.5,3517.9,4,53.301515151515154,0.8106060606060606,True,False,False,False,False,True,True,False,False,False,0
0,0,1,0,42,1,1,1,0,0,1,1,1,0,80.45,3375.9,2,78.5093023255814,1.8709302325581396,True,False,False,False,True,False,False,True,False,False,0
1,0,1,1,68,1,1,1,0,1,1,1,1,1,109.05,7508.55,4,108.8195652173913,1.5804347826086955,False,True,False,False,False,True,True,False,False,False,0
0,0,1,1,48,1,1,0,0,0,0,0,0,0,26.3,1245.05,3,25.409183673469386,0.536734693877551,False,False,True,False,False,True,True,False,False,False,0
1,1,0,0,50,1,1,0,1,0,1,1,1,1,106.8,5347.95,3,104.86176470588235,2.0941176470588236,False,True,False,False,True,False,False,False,True,False,0
1,1,0,0,7,1,0,0,1,1,0,1,0,1,64.95,493.65,0,61.70625,8.11875,True,False,False,True,False,False,False,False,True,False,0
1,0,1,1,63,1,0,0,0,0,0,0,0,0,19.35,1263.85,4,19.74765625,0.30234375,False,False,True,False,False,True,False,False,True,False,0
0,0,0,0,17,1,0,0,0,0,0,0,0,0,21.1,385.55,1,21.419444444444444,1.1722222222222223,False,False,True,True,False,False,False,True,False,False,0
1,0,1,1,42,1,0,0,0,0,0,1,0,1,77.95,3384.0,2,78.69767441860465,1.8127906976744186,False,True,False,True,False,False,False,True,False,False,1
0,0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,0,16.84,3.7700000000000005,False,False,True,True,False,False,False,False,False,True,0
1,0,0,1,62,1,1,0,0,0,0,0,0,0,26.0,1638.7,4,26.011111111111113,0.4126984126984127,False,False,True,False,False,True,True,False,False,False,0
0,1,0,0,2,1,0,0,1,0,0,0,0,1,74.7,165.4,0,55.13333333333333,24.900000000000002,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,2,1,0,0,0,0,0,0,0,1,70.35,120.25,0,40.083333333333336,23.45,False,True,False,True,False,False,False,False,True,False,0
0,0,1,0,48,1,1,1,1,1,0,1,0,1,96.9,4473.45,3,91.29489795918367,1.9775510204081634,False,True,False,False,False,True,True,False,False,False,0
0,0,1,0,27,1,0,0,0,0,0,0,0,0,19.55,520.55,1,18.59107142857143,0.6982142857142858,False,False,True,False,False,True,True,False,False,False,0
1,0,1,1,70,1,0,0,1,1,1,1,1,1,80.4,5717.85,4,80.5330985915493,1.1323943661971831,True,False,False,False,False,True,True,False,False,False,0
0,1,0,0,1,1,1,0,0,1,0,1,0,1,88.8,88.8,0,44.4,44.4,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,46,1,1,0,1,1,0,1,0,1,94.65,4312.5,3,91.75531914893617,2.0138297872340427,False,True,False,False,True,False,False,False,True,False,0
0,0,0,0,30,1,0,0,0,0,0,1,1,1,90.25,2755.35,2,88.88225806451612,2.911290322580645,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,15,1,1,1,0,0,0,0,1,1,64.65,994.55,1,62.159375,4.040625,True,False,False,True,False,False,True,False,False,False,1
0,0,1,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,4,93.01785714285714,1.3678571428571429,False,True,False,False,True,False,False,True,False,False,0
0,0,0,0,65,1,0,0,0,0,0,0,0,1,19.55,1218.65,4,18.46439393939394,0.2962121212121212,False,False,True,False,False,True,False,True,False,False,0
0,1,1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,4,102.02328767123288,1.426027397260274,False,True,False,False,False,True,False,True,False,False,0
0,1,1,0,13,1,0,0,1,0,1,0,1,1,89.05,1169.35,0,83.52499999999999,6.360714285714286,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,17,1,0,0,0,0,0,0,0,1,20.1,279.5,1,15.527777777777779,1.1166666666666667,False,False,True,False,True,False,False,False,False,True,0
0,0,1,0,51,1,1,1,0,1,1,1,1,1,111.55,5720.35,3,110.00673076923077,2.145192307692308,False,True,False,False,True,False,False,False,True,False,0
0,0,1,1,51,1,0,1,1,0,1,0,0,0,60.5,3121.45,3,60.027884615384615,1.1634615384615385,True,False,False,False,False,True,False,True,False,False,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,90.95,6468.6,4,88.6109589041096,1.2458904109589042,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,67,1,1,0,1,1,0,0,0,0,87.4,5918.8,4,87.04117647058824,1.285294117647059,False,True,False,False,True,False,False,False,True,False,1
0,0,0,0,34,1,0,0,0,0,0,0,0,0,19.7,675.6,2,19.302857142857142,0.5628571428571428,False,False,True,True,False,False,False,False,False,True,0
0,0,1,0,67,0,0,1,1,0,1,0,1,1,50.95,3521.7,4,51.78970588235294,0.7492647058823529,True,False,False,False,False,True,True,False,False,False,0
1,0,1,0,49,1,0,0,0,0,0,0,0,1,20.05,923.1,3,18.462,0.401,False,False,True,False,True,False,True,False,False,False,0
0,0,1,1,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,3,20.562037037037037,0.3592592592592592,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0,27,1,1,0,0,1,1,0,0,0,59.45,1611.65,1,57.558928571428574,2.123214285714286,True,False,False,True,False,False,False,False,True,False,0
1,1,0,0,23,1,0,0,1,0,0,1,1,1,94.75,2293.6,1,95.56666666666666,3.9479166666666665,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,69,1,1,1,1,1,1,0,1,1,81.5,5553.25,4,79.33214285714286,1.1642857142857144,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,2,0,0,0,0,0,1,0,0,0,29.05,44.75,0,14.916666666666666,9.683333333333334,True,False,False,True,False,False,True,False,False,False,0
1,0,0,0,35,1,1,0,0,0,0,1,0,1,86.45,3029.1,2,84.14166666666667,2.401388888888889,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,46,1,0,1,1,0,1,0,1,0,70.6,3231.05,3,68.74574468085106,1.502127659574468,True,False,False,False,True,False,False,False,False,True,0
1,0,0,0,54,1,1,0,1,0,0,1,1,1,97.2,5129.45,3,93.26272727272728,1.7672727272727273,False,True,False,False,False,True,True,False,False,False,0
1,0,1,0,56,1,1,0,1,0,0,1,1,1,98.25,5508.35,3,96.63771929824561,1.7236842105263157,False,True,False,False,True,False,False,False,True,False,1
1,0,1,0,9,1,0,0,0,1,0,0,0,1,75.75,655.9,0,65.59,7.575,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,20,1,1,1,0,0,1,0,0,0,59.2,1191.2,1,56.72380952380953,2.8190476190476192,True,False,False,True,False,False,True,False,False,False,0
0,0,0,0,11,1,0,0,1,0,0,0,0,1,75.9,866.4,0,72.2,6.325,False,True,False,True,False,False,False,False,False,True,0
1,1,1,0,30,1,1,0,1,0,0,1,0,1,90.05,2627.2,2,84.74838709677418,2.9048387096774193,False,True,False,True,False,False,False,False,True,False,0
0,0,1,0,68,1,0,1,1,1,0,0,1,0,70.95,4741.45,4,68.71666666666667,1.0282608695652173,True,False,False,False,False,True,True,False,False,False,0
0,1,1,0,38,1,1,0,1,1,0,1,1,1,102.6,4009.2,2,102.8,2.6307692307692307,False,True,False,True,False,False,False,False,True,False,0
1,1,1,0,17,1,1,1,0,1,0,0,0,1,85.35,1463.45,1,81.30277777777778,4.741666666666666,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,48,1,1,0,1,1,0,1,1,1,106.1,5082.8,3,103.73061224489797,2.1653061224489796,False,True,False,False,True,False,False,True,False,False,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,43.8,43.8,0,21.9,21.9,True,False,False,True,False,False,False,False,True,False,0
0,0,1,1,63,0,0,1,1,1,0,1,1,0,59.0,3707.6,4,57.93125,0.921875,True,False,False,False,False,True,False,False,True,False,0
1,0,0,0,3,1,0,0,0,1,0,1,1,1,69.95,220.45,0,55.1125,17.4875,True,False,False,False,True,False,False,False,True,False,0
1,0,0,0,48,1,1,0,0,0,0,0,0,0,24.35,1133.7,3,23.136734693877553,0.4969387755102041,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,66,0,0,0,0,0,1,0,0,0,29.45,1983.15,4,29.599253731343286,0.43955223880597016,True,False,False,False,True,False,False,True,False,False,0
1,0,1,1,68,1,1,0,1,1,0,0,0,1,84.4,5746.75,4,83.28623188405797,1.2231884057971016,False,True,False,False,False,True,False,True,False,False,0
0,1,0,0,17,1,0,0,0,0,0,0,0,1,45.05,770.6,1,42.81111111111111,2.5027777777777778,True,False,False,True,False,False,False,False,True,False,1
1,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,134.05,0,16.75625,2.58125,False,False,True,False,True,False,False,False,False,True,0
0,0,1,0,72,1,1,1,1,1,1,1,1,1,87.1,6230.1,4,85.34383561643835,1.1931506849315068,True,False,False,False,False,True,True,False,False,False,0
1,0,1,0,29,1,0,0,0,0,0,0,0,0,19.85,573.05,2,19.101666666666667,0.6616666666666667,False,False,True,True,False,False,False,False,False,True,0
0,0,1,0,37,1,0,0,0,1,1,0,1,1,90.35,3419.3,2,89.98157894736842,2.3776315789473683,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,34,1,1,1,1,1,0,1,1,1,109.8,3587.25,2,102.49285714285715,3.137142857142857,False,True,False,True,False,False,False,False,False,True,1
1,1,0,0,42,1,1,0,0,0,0,1,0,1,84.65,3541.35,2,82.35697674418604,1.9686046511627908,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,59,1,1,1,1,0,1,0,0,0,65.5,3801.3,4,63.355000000000004,1.0916666666666666,True,False,False,False,True,False,False,False,False,True,0
0,0,1,1,11,1,0,0,0,0,0,1,0,1,79.5,868.5,0,72.375,6.625,False,True,False,True,False,False,True,False,False,False,1
0,1,1,1,60,1,1,1,0,0,0,0,0,1,80.95,4859.1,4,79.65737704918034,1.327049180327869,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,27,1,0,0,1,0,1,0,0,1,56.15,1439.35,1,51.40535714285714,2.0053571428571426,True,False,False,True,False,False,False,False,False,True,0
1,0,0,0,1,1,1,0,0,0,0,0,1,0,85.8,85.8,0,42.9,42.9,False,True,False,True,False,False,False,False,False,True,1
0,1,0,0,1,1,0,0,0,0,0,1,0,1,79.1,79.1,0,39.55,39.55,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,17,0,0,1,0,1,0,0,0,0,34.4,592.75,1,32.93055555555556,1.911111111111111,True,False,False,True,False,False,False,False,False,True,0
0,0,1,0,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,4,20.10084745762712,0.3516949152542373,False,False,True,False,False,True,False,False,False,True,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,18.8,18.8,0,9.4,9.4,False,False,True,False,True,False,False,False,False,True,0
1,0,1,1,3,1,0,0,0,0,0,0,0,0,44.3,134.5,0,33.625,11.075,True,False,False,True,False,False,False,False,False,True,1
1,0,0,0,53,1,1,1,1,1,0,0,0,0,90.8,4921.2,3,91.13333333333333,1.6814814814814814,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,2,25.03472222222222,0.7111111111111111,False,False,True,True,False,False,False,False,True,False,0
0,0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,3,104.74117647058824,2.077450980392157,False,True,False,True,False,False,False,True,False,False,1
0,0,1,1,68,1,1,0,1,0,1,0,1,0,70.8,4859.95,4,70.4340579710145,1.026086956521739,True,False,False,False,False,True,False,True,False,False,0
0,0,1,0,47,1,1,0,0,0,0,0,0,0,25.4,1139.2,3,23.733333333333334,0.5291666666666667,False,False,True,True,False,False,False,False,True,False,0
1,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,4,107.30984848484849,1.6484848484848484,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,5,1,0,0,0,0,0,0,0,1,69.75,324.6,0,54.1,11.625,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,51,1,1,0,0,0,0,1,1,1,94.65,4812.75,3,92.55288461538461,1.8201923076923079,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,46,1,1,0,0,0,0,1,1,0,96.05,4399.5,3,93.6063829787234,2.043617021276596,False,True,False,True,False,False,True,False,False,False,1
1,0,0,0,9,1,1,0,0,0,0,0,0,1,76.85,663.55,0,66.35499999999999,7.685,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,20.25,174.65,0,19.405555555555555,2.25,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0,21.446666666666665,1.6533333333333333,False,False,True,False,True,False,False,True,False,False,0
1,0,0,0,45,1,1,1,1,1,1,1,1,1,115.65,5125.5,3,111.42391304347827,2.514130434782609,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,8,1,1,0,0,0,0,0,0,1,74.6,548.9,0,60.98888888888889,8.288888888888888,False,True,False,True,False,False,False,True,False,False,0
0,1,0,1,1,1,0,0,0,1,0,0,0,1,50.15,50.15,0,25.075,25.075,True,False,False,True,False,False,False,False,False,True,1
0,0,1,1,66,1,0,1,1,1,0,1,1,1,103.15,7031.3,4,104.94477611940299,1.5395522388059701,False,True,False,False,True,False,True,False,False,False,0
0,0,1,1,72,1,1,1,1,1,1,0,0,0,72.1,5016.65,4,68.72123287671232,0.9876712328767122,True,False,False,False,False,True,False,True,False,False,0
1,0,1,0,41,1,1,1,1,1,1,1,1,1,113.6,4594.95,2,109.40357142857142,2.7047619047619045,False,True,False,True,False,False,True,False,False,False,1
1,0,1,1,23,1,1,0,0,0,0,0,0,0,25.1,611.45,1,25.477083333333336,1.0458333333333334,False,False,True,False,False,True,False,False,False,True,0
1,0,0,0,29,1,0,0,0,0,0,1,0,1,78.9,2384.15,2,79.47166666666666,2.6300000000000003,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,4,1,1,1,0,0,0,0,0,1,80.15,319.85,0,63.970000000000006,16.03,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,6,1,1,0,0,0,0,0,0,0,25.4,153.3,0,21.900000000000002,3.6285714285714286,False,False,True,False,False,True,False,False,False,True,0
1,1,1,0,67,1,1,1,1,1,1,0,1,1,105.4,7035.6,4,103.46470588235294,1.55,False,True,False,False,True,False,False,True,False,False,0
0,1,0,1,7,1,0,0,0,0,0,0,0,1,45.75,344.2,0,43.025,5.71875,True,False,False,True,False,False,False,False,False,True,0
0,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1431.65,3,25.116666666666667,0.42894736842105263,False,False,True,False,True,False,False,False,False,True,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,25.0,1849.2,4,25.33150684931507,0.3424657534246575,False,False,True,False,False,True,False,True,False,False,0
0,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,4,83.33013698630137,1.167808219178082,True,False,False,False,False,True,False,False,True,False,0
0,0,1,1,23,1,0,0,0,0,0,0,0,0,19.6,426.65,1,17.777083333333334,0.8166666666666668,False,False,True,False,False,True,False,True,False,False,0
1,0,0,1,35,1,1,0,0,0,0,0,0,0,50.15,1655.35,2,45.981944444444444,1.3930555555555555,True,False,False,True,False,False,False,False,False,True,0
0,1,1,0,27,1,0,0,0,0,0,0,0,1,70.55,1943.9,1,69.425,2.519642857142857,False,True,False,True,False,False,False,False,True,False,0
1,0,1,1,26,1,1,0,1,0,1,0,0,1,60.05,1616.15,1,59.85740740740741,2.224074074074074,True,False,False,True,False,False,False,False,True,False,1
0,0,1,1,12,1,1,0,0,0,0,0,0,0,26.4,314.95,0,24.226923076923075,2.0307692307692307,False,False,True,False,True,False,False,False,False,True,0
1,0,0,0,40,1,0,0,0,0,0,0,0,0,20.15,804.85,2,19.63048780487805,0.49146341463414633,False,False,True,False,False,True,False,False,False,True,0
0,0,1,1,7,0,0,1,1,1,0,1,1,0,58.85,465.7,0,58.2125,7.35625,True,False,False,True,False,False,False,False,False,True,0
0,0,1,1,70,1,1,1,1,0,0,1,0,1,97.55,6669.05,4,93.93028169014084,1.373943661971831,False,True,False,True,False,False,False,True,False,False,0
0,0,1,1,60,1,0,0,0,0,0,0,0,0,19.65,1161.75,4,19.045081967213115,0.3221311475409836,False,False,True,False,False,True,False,True,False,False,0
0,0,1,1,39,0,0,0,0,0,0,0,0,1,25.25,947.75,2,23.69375,0.63125,True,False,False,False,True,False,False,True,False,False,0
0,0,1,0,72,1,1,1,1,1,1,1,1,0,114.45,8375.05,4,114.7267123287671,1.5678082191780822,False,True,False,False,False,True,False,True,False,False,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,34.7,34.7,0,17.35,17.35,True,False,False,True,False,False,False,False,True,False,1
0,0,1,1,54,1,1,0,1,0,1,1,0,1,70.7,3770.0,3,68.54545454545455,1.2854545454545454,True,False,False,False,True,False,False,False,True,False,0
0,0,0,0,3,1,1,0,0,0,0,0,1,1,85.3,264.8,0,66.2,21.325,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,63,1,0,1,1,1,1,1,0,0,75.55,4707.85,4,73.56015625,1.18046875,True,False,False,False,False,True,False,True,False,False,0
0,0,1,1,71,1,1,0,1,0,1,0,0,1,84.8,6152.4,4,85.44999999999999,1.1777777777777778,False,True,False,False,False,True,False,False,True,False,0
1,0,0,0,42,1,0,0,0,0,0,0,0,1,20.65,958.1,2,22.28139534883721,0.48023255813953486,False,False,True,False,True,False,False,False,False,True,0
0,0,0,0,47,1,0,0,0,0,0,0,0,0,20.45,943.0,3,19.645833333333332,0.42604166666666665,False,False,True,False,False,True,True,False,False,False,0
1,0,1,1,66,1,1,0,1,1,0,1,1,1,102.45,6615.15,4,98.73358208955223,1.5291044776119402,False,True,False,False,True,False,False,True,False,False,1
1,0,1,0,21,1,1,1,0,1,0,1,1,1,104.4,2200.25,1,100.01136363636364,4.745454545454546,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,11,0,0,0,1,0,1,0,0,1,35.65,425.1,0,35.425000000000004,2.970833333333333,True,False,False,True,False,False,False,False,True,False,0
0,0,0,1,1,1,1,0,0,1,0,1,1,1,99.75,99.75,0,49.875,49.875,False,True,False,True,False,False,False,False,True,False,1
1,1,1,0,55,1,1,0,1,1,1,0,0,0,90.45,5044.8,3,90.08571428571429,1.6151785714285716,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,69,1,1,0,1,1,1,1,0,1,97.65,6743.55,4,96.33642857142857,1.395,False,True,False,False,False,True,False,True,False,False,0
1,1,0,0,3,1,0,0,0,1,0,0,0,0,73.85,196.4,0,49.1,18.4625,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,4,1,0,0,0,1,1,1,1,1,74.4,299.7,0,59.94,14.88,True,False,False,True,False,False,False,False,True,False,1
0,1,0,0,30,1,1,0,0,1,1,1,0,1,69.1,2093.9,2,67.54516129032258,2.229032258064516,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,5,1,1,0,0,1,1,0,0,1,82.75,417.75,0,69.625,13.791666666666666,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,71,1,1,0,0,0,0,0,0,1,24.4,1725.4,4,23.96388888888889,0.33888888888888885,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,29,1,1,0,1,0,0,0,0,1,55.25,1620.2,2,54.00666666666667,1.8416666666666666,True,False,False,False,True,False,False,False,True,False,0
0,0,1,0,52,1,1,0,1,0,1,0,0,0,61.35,3169.55,3,59.80283018867925,1.1575471698113209,True,False,False,True,False,False,True,False,False,False,0
0,0,0,0,68,1,1,1,1,1,0,0,1,0,76.75,5233.25,4,75.84420289855072,1.1123188405797102,True,False,False,False,True,False,False,True,False,False,0
1,0,1,1,46,1,0,0,0,0,0,0,0,0,19.4,967.85,3,20.592553191489362,0.4127659574468085,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0,8,1,0,0,0,0,0,0,1,1,54.75,438.05,0,48.672222222222224,6.083333333333333,True,False,False,True,False,False,False,True,False,False,0
0,0,1,0,72,1,0,0,0,0,0,0,0,0,19.7,1421.9,4,19.478082191780825,0.26986301369863014,False,False,True,False,False,True,False,True,False,False,0
1,0,0,0,17,1,0,0,0,0,0,0,0,0,19.9,323.15,1,17.952777777777776,1.1055555555555554,False,False,True,False,True,False,True,False,False,False,0
